textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),sentiment_numeric
f0da745521,ಅದೃಷ್ಟವಂತ! ಅದು ಅದ್ಭುತವಾಗಿದೆ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಯುನೈಟೆಡ್ ಅರಬ್ ಎಮಿರೇಟ್ಸ್,9890402.0,83600.0,118.0,2
27d6472b81,$#@! ನನ್ನ ಮೂಗಿನ ಸ್ಟಡ್ ಬಿದ್ದಿದೆ ಮತ್ತು ನನಗೆ ಅದು ಸಿಗುತ್ತಿಲ್ಲ ನಾನು ಇಂದು ಆಮ್‌ಸ್ಟರ್‌ಡ್ಯಾಮ್‌ಗೆ ಹೋಗಬೇಕು ಮತ್ತು ಹೊಸದನ್ನು ಪಡೆಯಬೇಕು ಎಂದು ತೋರುತ್ತಿದೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಹೋಲಿ ಸೀ,801.0,0.0,2003.0,0
e4ad1684bb,yr ಕಛೇರಿಯಲ್ಲಿನ ಫೈರ್‌ವಾಲ್ ಸಂರಚನೆಯಿಂದಾಗಿ ಜಾಹೀರಾತು ಪ್ರದರ್ಶನ ಸಮಸ್ಯೆ ಉಂಟಾಗಿದೆ ಎಂದು ತಿಳಿದು ಸಂತೋಷವಾಯಿತು. ಛೆ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಜಾಂಬಿಯಾ,18383955.0,743390.0,25.0,2
c3f1116734,ನೀವು ಇಲ್ಲದೆ ನನ್ನ ಜೀವನವು ಹೀರಲ್ಪಡುತ್ತದೆ - ಕೆಲ್ಲಿ ಕ್ಲಾರ್ಕ್ಸನ್,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಹೊಂಡುರಾಸ್,9904607.0,111890.0,89.0,0
670ce5e88e,ನಾನು ಅಂತಹ ನಿರ್ಧಾರವನ್ನು ತೆಗೆದುಕೊಳ್ಳಬೇಕಾದಾಗ ನಾನು ಯಾವಾಗಲೂ ಕಪ್ಪು ಬಣ್ಣವನ್ನು ಆರಿಸಿಕೊಳ್ಳುತ್ತೇನೆ ...,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಮಾರಿಟಾನಿಯ,4649658.0,1030700.0,5.0,1
8af4011f58,ಈ ಜ್ವರವನ್ನು ಹೋಗಲಾಡಿಸಬೇಕು grrrrr....,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಉರುಗ್ವೆ,3473730.0,175020.0,20.0,0
4219979931,ಫ್ರಾಸ್ಟಿ ತಿನ್ನುವಾಗ ಗಂಟಿಕ್ಕುವುದು ಸಾಧ್ಯ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ತುರ್ಕಮೆನಿಸ್ತಾನ್,6031200.0,469930.0,13.0,1
a33b610db4,ಗಂಟೆಗಳ ಹಿಂದೆ ನಾನು ಬಂದೆ .... ಮತ್ತು ನಾನು ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಏನನ್ನಾದರೂ ಖರೀದಿಸಲು ಹೋದಾಗ ಅದು ಈಗ ನನಗೆ ಅರಿವಾಯಿತು,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಕೀನ್ಯಾ,53771296.0,569140.0,94.0,1
438a7d203a,"_d ಅದನ್ನು ತಿಳಿದುಕೊಳ್ಳುವುದು ಒಳ್ಳೆಯದು, ಮತ್ತು ಅವನು ನಿಮ್ಮಂತೆಯೇ ಕಾಣುತ್ತಾನೆ ಎಂದು ನಾನು ಬಾಜಿ ಮಾಡುತ್ತೇನೆ.",ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಉಕ್ರೇನ್,43733762.0,579320.0,75.0,2
df1baec676,_ಸೂತ್ರ ನಿಮ್ಮ ಮುಂದಿನ ಯೂಟ್ಯೂಬ್ ವೀಡಿಯೊ ಯಾವುದು? ನಾನು ನಿಮ್ಮ ವೀಡಿಯೊಗಳನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಉತ್ತರ ಕೊರಿಯಾ,25778816.0,120410.0,214.0,2
d2141d6d47,ಅದು ಅದ್ಭುತವಾಗಿದೆ,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಚಿಲಿ,19116201.0,743532.0,26.0,2
1944d83437,_serafina85 ಇದು ಈ ದಾರಿಯಲ್ಲಿದೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಚಾಡ್,16425864.0,1259200.0,13.0,1
c87be630b5,ಹೌದು ಸಿದ್ಧಾಂತವು ಅದ್ಭುತವಾಗಿದೆ ಆದರೆ ವಾಸ್ತವವು ಕಲ್ಪನೆಗೆ ಮೀರಿದೆ ... VS ನನ್ನ ಮೇಲೆ ವಿಫಲಗೊಳ್ಳುತ್ತದೆ ಎಂದು ತಿಳಿಯದೆ ನಾನು ಸಹ ಅದೇ ಯೋಜನೆಯನ್ನು ಮಾಡಿದ್ದೇನೆ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಯೆಮೆನ್,29825964.0,527970.0,56.0,1
4441b5b0dc,"ಬೆಳಗಿನ ಟ್ವೀಪಲ್, ಮತ್ತೆ ಬೇಗ ದಾರಿ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಕಝಾಕಿಸ್ತಾನ್,18776707.0,2699700.0,7.0,1
923f7ee786,ನಾನು ಎಷ್ಟು ಬಾರಿ ನನ್ನ ಕೂದಲನ್ನು ತೊಳೆಯುತ್ತೇನೆ ಎಂದು ನಾನು ನಿಮಗೆ ಹೇಳಿದರೆ ನೀವು ಮತ್ತೆ ನನ್ನೊಂದಿಗೆ ಮಾತನಾಡುವುದಿಲ್ಲ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಆಸ್ಟ್ರಿಯಾ,9006398.0,82400.0,109.0,1
73fd2537e6,_g1986 ಬೆಲೆ ಕುಸಿತವು ಒಳ್ಳೆಯದು ಎಂದು ನಾನು ಬ್ಯಾಕಪ್/ಬ್ಲೂ-ರೇ ಪ್ಲೇಯರ್‌ಗಾಗಿ ಇನ್ನೊಂದನ್ನು ಬಯಸುತ್ತೇನೆ.,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಜೆಕಿಯಾ (ಜೆಕ್ ಗಣರಾಜ್ಯ),10708981.0,77240.0,139.0,2
e3ba5e82d3,ಮನೆಯಲ್ಲಿರುವುದು ಒಳ್ಳೆಯದು,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಲೆಬನಾನ್,6825445.0,10230.0,667.0,2
77c659aa89,"ಸ್ಟ್ರಾಂಡ್‌ಗೆ ಹೋಗಲಿದ್ದೇನೆ, ಶುಭರಾತ್ರಿ",ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ವನವಾಟು,307145.0,12200.0,25.0,2
36631a41d0,ಅದರ ಮೇಲೆ ಚೆನ್ನಾಗಿ ಸಿಡುಕು. ನಾನು ಅವರ ಸೈಟ್ @ ಕೆಲಸಕ್ಕೆ ಪ್ರವೇಶಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ ಅಥವಾ ಅದು ನನ್ನ ಫೋನ್‌ನಲ್ಲಿ ಬರುವುದಿಲ್ಲ.,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಅಲ್ಜೀರಿಯಾ,43851044.0,2381740.0,18.0,0
474d10ff48,TGIF ಸರಿಯಾಗಿದೆ... ನಾನು ಕಳೆದ ರಾತ್ರಿ ನನ್ನ ಬೆರಳನ್ನು ಮುರಿದಿದ್ದೇನೆ - ನನ್ನ ಕೆಟ್ಟ ಪಾದದಲ್ಲಿ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಹೈಟಿ,11402528.0,27560.0,414.0,1
3d0c74e523,#asylm yay ನೋಂದಾಯಿಸಲಾಗಿದೆ ಆದರೆ ನನ್ನ ಎಲ್ಲ ಸ್ನೇಹಿತರನ್ನು ಕಳೆದುಕೊಂಡಿದೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಎಸ್ಟೋನಿಯಾ,1326535.0,42390.0,31.0,0
316d5aeaf6,ಮೊನೆಟ್ ಪ್ರದರ್ಶನಕ್ಕಾಗಿ ವೆಲ್ಲಿಂಗ್ಟನ್‌ನಲ್ಲಿ ಕೆಳಗೆ. ಆಕಸ್ಮಿಕವಾಗಿ ನಮ್ಮ ಹೋಟೆಲ್ ಲಾಬಿಯಲ್ಲಿ ವೇಯ್ನ್ ಬ್ರಾಡಿಗೆ ಬಡಿದಿದೆ!!  ಮೆಗಾ ರೋಚಕ !!!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕ್ಯಾಮರೂನ್,26545863.0,472710.0,56.0,2
62bb51eb64,ನಿಮ್ಮ ಪ್ರಿಯತಮೆಯೂ ತುಂಬಾ ಅದೃಷ್ಟಶಾಲಿ!  #ಸ್ವಾತಂತ್ರ್ಯ,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಉಗಾಂಡಾ,45741007.0,199810.0,229.0,2
2baa1924cd,noooooooo...ಮತ್ತೊಂದು ತಲೆನೋವು...ಆಶಾದಾಯಕವಾಗಿ ಮೈಗ್ರೇನ್ ಅಲ್ಲ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಎಸ್ಟೋನಿಯಾ,1326535.0,42390.0,31.0,1
a3f0f32135,ಅರ್ರೆರ್ ಬೆಟರ್ ಹಾಫ್ ನನ್ನನ್ನು ಬೆಡ್‌ನಲ್ಲಿ ಬ್ರೆಕ್ಕಿ ಮಾಡಿತು. ಬ್ಲ್ಯಾಕ್ ಕಂಟ್ರಿ 2 ದಿನದಲ್ಲಿ ಹವಾಮಾನವು 2 ಗುಡ್ ಅಲ್ಲ ಆದರೆ ನಮ್ಮ ಯೋಜಿತ bbq ನಲ್ಲಿ ಡ್ಯಾಂಪರ್‌ಗಳನ್ನು ಹಾಕಲು ನಾವು ಬಿಡುವುದಿಲ್ಲ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಅರ್ಮೇನಿಯಾ,2963243.0,28470.0,104.0,1
cf888f0df3,ನಾನು ಟ್ವಿಟರ್ ಬ್ರೇಕ್ ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ. ಜೀವಕೋಶವು ಸಾಯುತ್ತಿದೆ,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಆಸ್ಟ್ರಿಯಾ,9006398.0,82400.0,109.0,0
8255b23e72,ನನ್ನ ಮಗುವಿಗೆ ನಾಳೆ 3 ವರ್ಷವಾಗಲು ನಾನು ಸಿದ್ಧವಾಗಿಲ್ಲ ಅವಳು ತುಂಬಾ ವೇಗವಾಗಿ ಬೆಳೆಯುತ್ತಿದ್ದಾಳೆ ...,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಕಾಂಗೋ ಪ್ರಜಾಸತ್ತಾತ್ಮಕ ಗಣರಾಜ್ಯ,89561403.0,2267050.0,40.0,2
fd871c70ad,ನಿಮ್ಮ ಭಾನುವಾರದ 4e ಆಟದ ಗಮನ ಏನು?,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಸೀಶೆಲ್ಸ್,98347.0,460.0,214.0,1
044f146e5c,ನನ್ನ ನೆಚ್ಚಿನ ಮಹಿಳೆ ಸ್ನೇಹಿತನೊಂದಿಗೆ ಅದ್ಭುತ ರಾತ್ರಿಯನ್ನು ಹೊಂದಿದ್ದೇನೆ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಸೈಪ್ರಸ್,1207359.0,9240.0,131.0,2
44eba69b30,ಓಹ್ ವಾಹ್...ಅವನು ಸರಿ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ನೀವು ಅವನನ್ನು 2 ಪಶುವೈದ್ಯರನ್ನು ಕರೆದುಕೊಂಡು ಹೋಗುತ್ತೀರಾ?,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಟುನೀಶಿಯಾ,11818619.0,155360.0,76.0,1
cc0bc2a05d,"_Ichigo ಅವಳು ಹಾಗೆಯೇ ಮುಂದುವರಿಸಲು ಪ್ರಯತ್ನಿಸಿದಳು, ಆಶೀರ್ವದಿಸಿ, ಬಹುಶಃ ಅದಕ್ಕಾಗಿಯೇ ಮಕ್ಕಳು ಅದರಲ್ಲಿ ಇರಬಾರದು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ?",ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಚೀನಾ,1439323776.0,9388211.0,153.0,2
7ae37ef593,ಕೀಲಾ ಮತ್ತು ಜಾನಿಸ್ ಎಂಬ ಇಬ್ಬರು ಪುಟ್ಟ ದೇವತೆಗಳೊಂದಿಗೆ ಸ್ನಾನ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಲೈಬೀರಿಯಾ,5057681.0,96320.0,53.0,1
266d2b648f,ಅವನಿಗೆ ಎಷ್ಟು ಕೆಟ್ಟದು,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಅಂಗೋಲಾ,32866272.0,1246700.0,26.0,0
8d86885941,Chaz's Daily Happenings: 22:31 DVD ಬದಲಿಗೆ E.R ಅನ್ನು ವೀಕ್ಷಿಸಲಾಗುತ್ತಿದೆ. ಒಂದು ಯುಗದ ಅಂತ್ಯ # 11:09 ಸೂರ್ಯ ಹೊರಗಿದ್ದಾನೆ. ವೂ #.. http://tinyurl.com/lgwrum,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ತುರ್ಕಮೆನಿಸ್ತಾನ್,6031200.0,469930.0,13.0,1
5dfc83d141,"ವಾಸ್ತವವಾಗಿ, ಟ್ವಿಟರ್ ಅದರ ಸಂಗಾತಿಯ ಸ್ಥಳವಾಗಿದೆ, ಅದು ಇಲ್ಲಿ ನಡೆಯುತ್ತಿದೆ.  ಆನಂದಿಸಿ. ನಿಮ್ಮನ್ನು ನೋಡಲು ಆಶಿಸುತ್ತೇವೆ.. http://twurl.nl/j4o1xe",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಸ್ಲೊವೇನಿಯಾ,2078938.0,20140.0,103.0,2
fa0813c599,ಸ್ಟಿರಿಯೊ ಸ್ಕೈಲೈನ್ ಕುರಿತು ನನ್ನ ಕಥೆಯನ್ನು ಹಾಕಲು ಕಾಯುತ್ತಿದ್ದೇನೆ. ಎಲ್ಲಿ ಹಾಕಬೇಕೆಂದು ಗೊತ್ತಿಲ್ಲ. BOOOO,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಈಕ್ವಟೋರಿಯಲ್ ಗಿನಿಯಾ,1402985.0,28050.0,50.0,1
3555ac7c01,ಪವಿತ್ರ ಮೋಲಿ! ಇಲ್ಲಿ ಮಳೆ ಬೀಳುತ್ತಿದೆ! ಮತ್ತು ನಾನು ಸಲೂನ್ ಮಿಂಟ್‌ನಲ್ಲಿ ಮಿನ್‌ನಿಂದ ಸ್ನಾಜಿಫೈಡ್ ಆಗಿದ್ದೇನೆ!,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಟೋಗೋ,8278724.0,54390.0,152.0,1
6e76e15092,"ವೊಲ್ವೆರಿನ್ ಬಗ್ಗೆ ಜೇಸನ್ ಜೊತೆ ಬಲವಾಗಿ ಒಪ್ಪುತ್ತಾರೆ, ಆದರೆ ಹಗ್ ಜಾಕ್ಮನ್ ಬಗ್ಗೆ ಅಲ್ಲ.  ಕ್ಷಮಿಸಿ. ಈ ಮೌಸ್‌ಗೆ ಮಕ್ಕಳಿಲ್ಲ.",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಲಿಬಿಯಾ,6871292.0,1759540.0,4.0,1
762a44afb6,ಶ್ರೀಮತಿ ಬೇಟ್ಸ್ ಹೊರಟರು,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ,59308690.0,1213090.0,49.0,1
48801ef73a,"ಓಹ್, ನಿಮ್ಮ ಸ್ನೇಹಿತನಿಗೆ ಹಂದಿ ಜ್ವರ ಇರಬಹುದು ಎಂದು ನೀವು ಹೇಳಿದ್ದೀರಾ? ಓಎಂಜಿ, ಏಕೆ?",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ತಾಂಜಾನಿಯಾ,59734218.0,885800.0,67.0,0
f841b0e812,ಉಗುರುಗಳನ್ನು ಮಾಡುವುದು!!! ಎಷ್ಟು ವಿಶ್ರಾಂತಿ! ಬೆಂಜಿ ಕೇವಲ 24 ಗಂಟೆಗಳ ದೂರದಲ್ಲಿದೆ!!!!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಪಾಕಿಸ್ತಾನ,220892340.0,770880.0,287.0,2
533d941f5f,ಚಿರ್ಸ್ಟಿನಾ ಅವರು ಗುನ್ನಾ ಟ್ವಿಟರ್ ಹೆಚ್ಚು ... ಇನ್ನು ಮುಂದೆ ಪಾಲುದಾರರು ಇಲ್ಲ ಎಂದು ಹೇಳಿದರು,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಈಕ್ವಟೋರಿಯಲ್ ಗಿನಿಯಾ,1402985.0,28050.0,50.0,1
80db97bacc,ಈ ಚಿತ್ರವು ನನ್ನನ್ನು ಅಳುವಂತೆ ಮಾಡಿತು lol http://www.twitpic.com/671w1,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಗ್ರೆನಡಾ,112523.0,340.0,331.0,0
93370a10dc,#3wordsaftersex ಇದು ಈಗ ನೋವುಂಟುಮಾಡುತ್ತದೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಭೂತಾನ್,771608.0,38100.0,20.0,0
7880cbca66,"ಡಾರ್ನ್, ನೀವು ವೈಟ್ ಸಾಕ್ಸ್ ಅನ್ನು ಅರ್ಥೈಸುತ್ತೀರಿ ಎಂದು ನಾನು ಭಾವಿಸಿದೆ.",ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ರಷ್ಯಾ,145934462.0,16376870.0,9.0,1
ef1debc105,ಒಟ್ಟಿಗೆ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಈಜಿಪ್ಟ್,102334404.0,995450.0,103.0,1
7516f86838,ನನಗೆ ಸರಿಯಾಗಿ ಗೊತ್ತು ಬಡಪಾಯಿ ಹುಡುಗಿ! ಅವರು ಯುವಕರನ್ನು ಈ ರೀತಿಯ ಸ್ಪರ್ಧೆಗಳಲ್ಲಿ ಏಕೆ ಹಾಕಬಾರದು ಎಂಬುದನ್ನು ಇದು ತೋರಿಸುತ್ತದೆ (.....) -,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಮೆಕ್ಸಿಕೋ,128932753.0,1943950.0,66.0,0
c9c0e975c0,ಕೆಲಸಕ್ಕೆ ಹೋಗಲು 5.25 ಗಂಟೆಗಳು ಉಳಿದಿವೆ,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಮೆಕ್ಸಿಕೋ,128932753.0,1943950.0,66.0,1
6b12692b8d,ತನ್ನ ಧ್ವನಿಯನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದಾನೆ ಮತ್ತು ಅಡೆಲೆ ನನ್ನನ್ನು ನೋಡಿ ನಗುತ್ತಿದ್ದಾನೆ LOL ಮತ್ತು ವಾರದ ರಜೆಯಲ್ಲಿ ನಾನು ಏಕೆ ಕಾಲೇಜಿನಲ್ಲಿದ್ದೇನೆ ಎಂದು ಇನ್ನೂ ಆಶ್ಚರ್ಯ ಪಡುತ್ತಿದ್ದಾನೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಲಿಬಿಯಾ,6871292.0,1759540.0,4.0,1
4dc7327dd8,"ಟೋನೈಟ್ ತಣ್ಣಗಾಗುತ್ತದೆ, ಆದ್ದರಿಂದ ವಿಷವನ್ನು ಉಗುಳಲು ಅಥವಾ ತಮಾಷೆಯಾಗಿ ಬರೆಯಲು ಸಾಧ್ಯವಿಲ್ಲ. ಆಕೆಯ ಬಳಿ ಇರುವ 2 ಶೈಲಿಗಳು ಮಾತ್ರವೇ ಎಂದು ತೋರುತ್ತದೆ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಈಜಿಪ್ಟ್,102334404.0,995450.0,103.0,1
6e60ed6d59,'ReventÃ¯Â¿Â½n Super Estrella 2009' ಗಾಗಿ ಟ್ಯಾಲೆಂಟ್ ಲೈನ್‌ಅಪ್ ಬಗ್ಗೆ ತುಂಬಾ ನಿರಾಶೆಯಾಗಿದೆ...ಹಾಂ...ಈ ಬಾರಿ ನಾನು ಟಿಕ್ಸ್ ಆಗುವುದಿಲ್ಲ ಎಂಬ ಭಾವನೆ ಇದೆ.,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಅಲ್ಬೇನಿಯಾ,2877797.0,27400.0,105.0,0
5428d6a1dd,ಈಗಷ್ಟೇ ಮಹ್ಜಾಂಗ್ ನುಡಿಸುವುದನ್ನು ಮುಗಿಸಿದೆ. ನಾನು ಮ್ಯಾಗ್ ಮತ್ತು ವೈಶೆಂಗ್‌ಗೆ $38 ಕಳೆದುಕೊಂಡೆ!,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಓಮನ್,5106626.0,309500.0,16.0,0
e2c48f0201,"ಮಲಗಿದೆ, ಐಸ್ಡ್ ಕಾಫಿಯೊಂದಿಗೆ ಎಚ್ಚರವಾಯಿತು, ಆಲಸ್ಯದಿಂದ ಮತ್ತು ಬಿಎಫ್ ಜೊತೆಗೆ ತಡವಾಗಿ ಊಟಕ್ಕೆ ಹೊರಟೆ. ಇದು ಒಂದು ಸಿಹಿಯಾದ ಸ್ವಲ್ಪ ವಿಶ್ರಾಂತಿಯ ಶನಿವಾರ.",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಕ್ಯಾಮರೂನ್,26545863.0,472710.0,56.0,1
dbbbbe6059,"ನನಗೆ ಮೌಲ್ಯಗಳನ್ನು ಕಲಿಸಿದ್ದಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು ಮತ್ತು ಪ್ರತಿದಿನ ಉತ್ತಮ ವ್ಯಕ್ತಿಯಾಗಲು ನಾನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತೇನೆ, ನೀವು ವಿಶ್ವದ ಅತ್ಯುತ್ತಮ ತಾಯಿ",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಇರಾಕ್,40222493.0,434320.0,93.0,2
71c6b00c21,ayy fml ಯಾವುದೂ ಪರಿಪೂರ್ಣವಾಗಿಲ್ಲ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಅರ್ಮೇನಿಯಾ,2963243.0,28470.0,104.0,0
5bdecb0d75,ಇನ್ನೂ ಚೀಸ್ ಬರ್ಗರ್ ಗಾಗಿ ಹಂಬಲಿಸುತ್ತಿದ್ದಾನೆ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಕುವೈತ್,4270571.0,17820.0,240.0,1
5fcaa99ec8,ಡಿಜೆಗಳಲ್ಲಿ ಎಂಜೆ ಮೌಸ್ ಫ್ಲಾಟ್‌ಗಳು ಕಂಡುಬಂದಿವೆ. ಖಂಡಿತವಾಗಿಯೂ ನನ್ನ ಗಾತ್ರದಲ್ಲಿ ಯಾರೂ ಉಳಿದಿಲ್ಲ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಜಿಂಬಾಬ್ವೆ,14862924.0,386850.0,38.0,0
dab7f56791,"**** ಬ್ರಾಹ್, ನೀವು ಸಂತೋಷವಾಗಿಲ್ಲವೇ?",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ನ್ಯೂಜಿಲೆಂಡ್,4822233.0,263310.0,18.0,0
c5f383c0a0,ನಾನು ತುಂಬಾ ನಿರಾಳವಾಗಿದ್ದೇನೆ. ಇನ್ನು ನಾಯಿಮರಿ.,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಬ್ರೆಜಿಲ್,212559417.0,8358140.0,25.0,0
31b002108e,ನನ್ನ ಕುತ್ತಿಗೆ ತುಂಬಾ ನೋಯುತ್ತಿದೆ.,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಆಫ್ ಅಮೇರಿಕಾ,331002651.0,9147420.0,36.0,0
b33c27ad85,ಧನ್ಯವಾದಗಳು ಜೆಕೆ!!!  ನಿನ್ನನ್ನು ಸಾವಿನವರೆಗೂ ಪ್ರೀತಿಸುತ್ತೇನೆ,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಯೆಮೆನ್,29825964.0,527970.0,56.0,2
a05aea73d7,"ವೂಫ್, ನಾನು ಹೋಗಲು ಅನುಮತಿಸಬೇಕೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಮಾರಿಷಸ್,1271768.0,2030.0,626.0,2
e8bbfed756,"ಈ ಟ್ವಿಟರ್ ವಿಷಯವನ್ನು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದೇನೆ. ಫೇಸ್‌ಬುಕ್ ಅಂತಿಮವಾಗಿ ನನಗೆ ದಿನಚರಿಯಾಗಿದೆ, ಈಗ ನಾನು ಟ್ವಿಟರ್ ವಿಷಯವನ್ನು ಹೇಗೆ ಮಾಡಬೇಕೆಂದು ಲೆಕ್ಕಾಚಾರ ಮಾಡಬೇಕಾಗಿದೆ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಹಂಗೇರಿ,9660351.0,90530.0,107.0,1
4646623c1d,ಕೆಲಸಕ್ಕೆ ತಯಾರಾಗುತ್ತಿದೆ... ವಾರಾಂತ್ಯದಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೇನೆ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಸಾವೊ ಟೋಮ್ ಮತ್ತು ಪ್ರಿನ್ಸಿಪಿ,219159.0,960.0,228.0,1
771545d181,ಬಹಳ ದಿನ. ಹಾಸಿಗೆಯಲ್ಲಿ ಪಾಪಾಬಿಯರ್‌ನೊಂದಿಗೆ ಮುದ್ದಾಡುವುದು ಮತ್ತು ಸೌತ್ ಪಾರ್ಕ್ ಅನ್ನು ವೀಕ್ಷಿಸುವುದು. ಹೌದು ನನ್ನ ದಿನ bbq ನಾಳೆ! ಕಾಯಲು ಸಾಧ್ಯವಿಲ್ಲ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಸೀಶೆಲ್ಸ್,98347.0,460.0,214.0,2
